K;covariance;silhouette;Cal-Harabasz;BIC;DBCV;perplexity;wordEmbedding;docEmbedding;docEmbedding2
9;tied;0.3841841075833202;9397.592299726059;159710.68621951228;-0.7023476224485417;100;cbow;WMD;MDS
8;spherical;0.3989548308870232;9454.74768389757;159778.4876539351;-0.7221473091007081;100;cbow;WMD;MDS
7;diag;0.40200005885207896;9347.192165942377;159808.89841198843;-0.741932080698199;100;cbow;WMD;MDS
8;tied;0.4007045076049774;9531.668084981024;159908.95939445225;-0.7406987553167119;100;cbow;WMD;MDS
6;diag;0.379524297898634;8131.462522416029;159911.24715610076;-0.7324529378014542;100;cbow;WMD;MDS
6;full;0.34531682874390657;7548.344630524252;159934.08806262002;-0.7601885475788299;100;cbow;WMD;MDS
7;spherical;0.40270258350840304;9491.739292734053;160058.67026297533;-0.7018342649946835;100;cbow;WMD;MDS
5;diag;0.35845277958754346;7335.522738298373;160145.53941435154;-0.7467692664645009;100;cbow;WMD;MDS
7;tied;0.406949883568453;9562.086385493802;160179.14257995467;-0.7442598528091713;100;cbow;WMD;MDS
5;full;0.36983781420212;7681.48758763392;160184.57757226986;-0.7952013774813405;100;cbow;WMD;MDS
6;tied;0.350924603292732;7868.036597600877;160373.95907907243;-0.7627605748945419;100;cbow;WMD;MDS
6;spherical;0.3542279851035016;7935.783989113947;160473.51249371874;-0.7799146351973245;100;cbow;WMD;MDS
4;full;0.3521973938024444;7135.971951389051;160719.55684892452;-0.8152075580248282;100;cbow;WMD;MDS
5;spherical;0.3701578756916386;7876.611264761552;160732.09422293174;-0.7946236620374212;100;cbow;WMD;MDS
5;tied;0.36771093064385385;7975.232446173665;160791.19908206584;-0.8118607358987178;100;cbow;WMD;MDS
4;diag;0.35771117894219306;7392.505763499791;161088.9893030187;-0.761082294021752;100;cbow;WMD;MDS
3;diag;0.30629565851648466;4524.960017908619;161255.82942425951;-0.7460559314903493;100;cbow;WMD;MDS
4;tied;0.37173260068615643;8146.844549255524;161325.50863232475;-0.806309870211079;100;cbow;WMD;MDS
3;full;0.376320241705058;7310.417242902033;161366.06742418016;-0.8481739456291952;100;cbow;WMD;MDS
4;spherical;0.3709248376829248;8056.564978334228;161518.42674521395;-0.7866186142060049;100;cbow;WMD;MDS
3;tied;0.3480192284214811;6725.097913582805;161796.06776881762;-0.7974395966842802;100;cbow;WMD;MDS
3;spherical;0.3725997553414716;7356.814423954572;162129.14602612553;-0.80746605572702;100;cbow;WMD;MDS
2;full;0.3731232478750756;6803.220880947741;162440.31665945018;-0.7572773426688497;100;cbow;WMD;MDS
2;diag;0.37139239026690035;6618.854262214137;162496.22189994893;-0.7681901220647748;100;cbow;WMD;MDS
2;tied;0.37374067133035205;6756.888459487815;162562.77967297594;-0.8833342508227717;100;cbow;WMD;MDS
2;spherical;0.3727006276553146;6586.3638562036995;162736.63001448798;-0.7849080497201046;100;cbow;WMD;MDS
11;full;0.33432659468883824;8054.492528630959;151856.82562256255;-0.6688417058186495;125;cbow;WMD;MDS
9;full;0.3614782411036486;8497.78662261833;151862.31915364915;-0.6851610895475543;125;cbow;WMD;MDS
10;full;0.3357175935409199;8308.28683858266;151872.0447498778;-0.6631100904321671;125;cbow;WMD;MDS
14;diag;0.33751748023570455;8829.472200450424;151876.26012869514;-0.6540002970521082;125;cbow;WMD;MDS
13;diag;0.331684159934337;8649.433372972368;151885.9576498272;-0.6811510764760931;125;cbow;WMD;MDS
12;full;0.34109273087915903;8571.703381875284;151906.08467525276;-0.7302093519979376;125;cbow;WMD;MDS
13;full;0.35228871144285273;8952.926623149939;151934.77886530978;-0.6558973398556627;125;cbow;WMD;MDS
12;diag;0.3360030965325524;8549.870061538968;151935.19970387965;-0.7177850713850545;125;cbow;WMD;MDS
14;full;0.3464995988124698;8969.641316722515;151940.69925305978;-0.6521422839615294;125;cbow;WMD;MDS
14;spherical;0.34694819821539913;9180.794074311156;151949.1725961492;-0.6770475902836739;125;cbow;WMD;MDS
8;full;0.35026485961740617;8139.288606789626;151952.98195725743;-0.688023229055368;125;cbow;WMD;MDS
11;diag;0.3473166711573022;8821.822765609884;151953.80279687783;-0.7110539039346767;125;cbow;WMD;MDS
13;spherical;0.339436014404375;8914.54898472105;151983.20989493054;-0.6944428599615131;125;cbow;WMD;MDS
14;tied;0.3509837864234023;9273.49195325192;151996.81190871994;-0.6679596733102545;125;cbow;WMD;MDS
13;tied;0.35739497715892793;9353.825451833069;152007.0674718805;-0.6871992116302494;125;cbow;WMD;MDS
7;full;0.3556407201031228;8063.6048157689775;152019.96471143342;-0.6728632252870039;125;cbow;WMD;MDS
12;spherical;0.35051155413032725;9143.78509669767;152044.79419091795;-0.723671390355129;125;cbow;WMD;MDS
12;tied;0.35247127255157207;9199.872379730015;152071.35241481406;-0.725692782455999;125;cbow;WMD;MDS
11;spherical;0.3555132632650744;9098.8534144011;152083.44704776982;-0.7318343527398453;125;cbow;WMD;MDS
10;diag;0.35365768367007755;8854.65455177716;152106.41002254758;-0.6647088678592177;125;cbow;WMD;MDS
6;full;0.3870936549191689;8732.756702850214;152124.64921356458;-0.640975001926736;125;cbow;WMD;MDS
11;tied;0.35869835886625884;9117.141482391009;152149.46524575748;-0.6785744506241409;125;cbow;WMD;MDS
7;diag;0.3627005281619815;8022.24837842978;152177.52813426152;-0.706985185573424;125;cbow;WMD;MDS
10;spherical;0.35987926251785424;8965.603020924316;152182.52353717646;-0.7025727647772011;125;cbow;WMD;MDS
9;diag;0.3611114228434498;8802.962235783194;152191.0911403048;-0.7084122209188344;125;cbow;WMD;MDS
8;diag;0.3582835787518743;8493.12851046133;152214.3101870705;-0.7461777983846565;125;cbow;WMD;MDS
10;tied;0.36198985627731317;9145.771240723481;152256.18872693187;-0.6671314252101298;125;cbow;WMD;MDS
8;spherical;0.35446297468064164;8427.64523498159;152256.852465418;-0.7057008784700127;125;cbow;WMD;MDS
9;spherical;0.3470320788481978;8762.547682634719;152287.51680255265;-0.6927554873994851;125;cbow;WMD;MDS
9;tied;0.36569444395534756;9245.229198184603;152351.12070140988;-0.6800224100299953;125;cbow;WMD;MDS
8;tied;0.35212209150633994;8744.8062321229;152364.7233553252;-0.6866768570765832;125;cbow;WMD;MDS
6;diag;0.40048377973353433;9343.643560257566;152445.6065502115;-0.7100441908682015;125;cbow;WMD;MDS
7;tied;0.3751003248856225;9190.062521498736;152471.5828208518;-0.687262499795598;125;cbow;WMD;MDS
7;spherical;0.38057448254619025;9191.907672986226;152534.08276473996;-0.7196620527064189;125;cbow;WMD;MDS
5;full;0.3910095225187182;8709.023286357016;152550.94684252221;-0.6779706956207903;125;cbow;WMD;MDS
5;diag;0.38823315064550035;8611.96147011835;152637.69618738626;-0.7417291420568508;125;cbow;WMD;MDS
6;spherical;0.40335751755474886;9539.52832998179;152665.43967301486;-0.7038271259521396;125;cbow;WMD;MDS
6;tied;0.4035050467137796;9576.340397457581;152667.738297173;-0.6532920512792849;125;cbow;WMD;MDS
5;tied;0.38176516411180156;8589.641032628724;153008.38791503548;-0.7080057142238696;125;cbow;WMD;MDS
4;full;0.3621497550747732;7313.445255933439;153121.22421253644;-0.7339525338326446;125;cbow;WMD;MDS
5;spherical;0.387443160795512;8863.632682531903;153232.20241246227;-0.7169541999539829;125;cbow;WMD;MDS
4;diag;0.34647252978850906;7074.266842691468;153277.73187638682;-0.8099471563848344;125;cbow;WMD;MDS
3;full;0.3625478129123614;6803.559781273361;153340.75647371728;-0.7730594094517069;125;cbow;WMD;MDS
4;tied;0.3497647272335984;7656.438014969722;153510.59405432604;-0.7741857567863717;125;cbow;WMD;MDS
4;spherical;0.3798455808647135;8381.591425026418;153797.75678959288;-0.8230748461876284;125;cbow;WMD;MDS
3;tied;0.30849632701852897;6127.774384930081;153924.68604077867;-0.7910969258615139;125;cbow;WMD;MDS
3;diag;0.38017089064475085;7963.978646974911;154390.9370126118;-0.7411350677530615;125;cbow;WMD;MDS
2;full;0.38865415571595524;7671.9117366689225;154456.22555507717;-0.7873546412959315;125;cbow;WMD;MDS
3;spherical;0.37123660410086423;7865.210201710672;154515.74083470553;-0.7690985199828244;125;cbow;WMD;MDS
2;tied;0.39156102785930075;7816.557542510525;154814.18899507594;-0.8078591119828158;125;cbow;WMD;MDS
2;diag;0.39410722253014613;7754.353477194209;154873.4276407384;-0.8272197719588725;125;cbow;WMD;MDS
2;spherical;0.39481040955658947;7759.179254424504;155010.06711995398;-0.854274412229744;125;cbow;WMD;MDS
14;diag;0.3656309554733509;9304.036423223344;144144.20073908803;-0.6087264686041792;150;cbow;WMD;MDS
13;diag;0.351700650108142;8774.418694983948;144194.97348115948;-0.6950310619987264;150;cbow;WMD;MDS
14;full;0.36014971374845445;8948.954899762839;144201.62428829362;-0.6364340573663395;150;cbow;WMD;MDS
12;diag;0.35706973709472545;9005.2474998314;144220.35766164694;-0.6734932673812383;150;cbow;WMD;MDS
12;full;0.3539141283100652;8825.707459386775;144223.87217155407;-0.6189613090637824;150;cbow;WMD;MDS
14;spherical;0.3650973685913898;9310.810832304138;144225.22961318382;-0.6238510572494491;150;cbow;WMD;MDS
11;diag;0.3497860167397344;8998.068064615427;144227.33121465603;-0.7247200783585466;150;cbow;WMD;MDS
11;full;0.35109365059528147;8860.184324025682;144228.85001477948;-0.6364092985203729;150;cbow;WMD;MDS
13;full;0.35509587830421957;8892.932479396532;144230.59080260285;-0.6262650961406546;150;cbow;WMD;MDS
10;diag;0.3396512674046471;8620.886231380926;144265.09353876289;-0.7145508111548247;150;cbow;WMD;MDS
10;full;0.35556670922070965;8859.266680645274;144278.05526286038;-0.6441521043797351;150;cbow;WMD;MDS
9;diag;0.35895001175938646;8912.133062432005;144280.26218145105;-0.6590534614173867;150;cbow;WMD;MDS
13;spherical;0.34325616631237144;8717.17989360692;144306.43484586154;-0.6521858732501197;150;cbow;WMD;MDS
9;full;0.3563886967615004;8732.017505011021;144313.37875212138;-0.7452337290943429;150;cbow;WMD;MDS
11;spherical;0.3476144993397704;9017.521876084702;144326.8405279149;-0.6527463993134655;150;cbow;WMD;MDS
12;spherical;0.35607847672762916;9061.48706792165;144330.436943885;-0.6489481667811041;150;cbow;WMD;MDS
14;tied;0.36059333169470315;9392.029029150326;144346.94612505104;-0.6654275839424422;150;cbow;WMD;MDS
10;spherical;0.3505201010175192;8640.791930091673;144381.36624579615;-0.6792330494532995;150;cbow;WMD;MDS
13;tied;0.3642762928723842;9490.953779443022;144389.2411970681;-0.6803981793886266;150;cbow;WMD;MDS
8;full;0.3542508877024368;8233.322595780943;144403.34935976705;-0.7097362508236613;150;cbow;WMD;MDS
9;spherical;0.36916968698714175;9270.280858103586;144434.4255572563;-0.6942947653058459;150;cbow;WMD;MDS
7;full;0.3624899979946866;8320.23179591118;144444.85187644316;-0.6193859499916449;150;cbow;WMD;MDS
12;tied;0.351603064732472;9118.338630446524;144481.5212831739;-0.6793772589037026;150;cbow;WMD;MDS
11;tied;0.347088792129495;8989.984516904036;144524.77166606794;-0.7069983547050123;150;cbow;WMD;MDS
7;diag;0.3441687160412335;8240.54903303041;144556.71583585828;-0.6708013454435483;150;cbow;WMD;MDS
5;full;0.34982749838248134;7131.899728740331;144576.5766047563;-0.7161514282507045;150;cbow;WMD;MDS
6;diag;0.3630601900338565;8757.491992601756;144624.70149928125;-0.6867269508708073;150;cbow;WMD;MDS
10;tied;0.3534584825073806;8989.81816159515;144630.89195873454;-0.658361614912889;150;cbow;WMD;MDS
7;spherical;0.35183103694309625;8430.59132953767;144648.56558307272;-0.7242733357643716;150;cbow;WMD;MDS
9;tied;0.3746099438257953;9220.835069198276;144663.34955432802;-0.6695661272342261;150;cbow;WMD;MDS
8;diag;0.37887590103286173;9420.305131304904;144679.23672177934;-0.6186230089285835;150;cbow;WMD;MDS
8;spherical;0.381936324242677;9497.382124353418;144701.6660096035;-0.6426761218451003;150;cbow;WMD;MDS
6;full;0.3744483012597157;9091.926890524803;144737.18950926486;-0.6728110068993751;150;cbow;WMD;MDS
8;tied;0.38136674358492584;9492.27624680087;144740.08741076008;-0.58860100832574;150;cbow;WMD;MDS
5;diag;0.3663826204204909;7795.808524591774;144811.49224313666;-0.704784507724951;150;cbow;WMD;MDS
6;spherical;0.3688338880204766;9031.221569297222;144857.1859420876;-0.7851937688627316;150;cbow;WMD;MDS
4;full;0.3654905833372162;7409.627830102634;144905.1950057253;-0.7158463562826178;150;cbow;WMD;MDS
7;tied;0.38646632062955943;9408.618650720264;145000.57059386786;-0.6912716706372048;150;cbow;WMD;MDS
5;spherical;0.38656260444004387;8696.505620737786;145077.04982804964;-0.5996680785175871;150;cbow;WMD;MDS
6;tied;0.3796301590898322;9396.495490331483;145137.16520784792;-0.7217496388462461;150;cbow;WMD;MDS
4;diag;0.3939037097100701;8342.841900760215;145300.8964710693;-0.7072077860338242;150;cbow;WMD;MDS
5;tied;0.3904470488845835;9281.646910702559;145563.5184400358;-0.6725362937871013;150;cbow;WMD;MDS
4;tied;0.38344364001553627;8312.90063377772;145622.57609650298;-0.6983569389217164;150;cbow;WMD;MDS
3;diag;0.31513199140001447;4923.9075626469985;145719.38007304832;-0.6780640962427643;150;cbow;WMD;MDS
3;full;0.388359869205463;7700.850212334898;145865.76711150873;-0.7425284733308612;150;cbow;WMD;MDS
4;spherical;0.4129684863539496;9169.517428631223;146009.64793258585;-0.7196741099975207;150;cbow;WMD;MDS
3;tied;0.3599045406433384;6464.906048684014;146824.46437207033;-0.7510567290213364;150;cbow;WMD;MDS
2;full;0.34595362524003076;5586.16892343425;146874.13295084098;-0.7139930285929548;150;cbow;WMD;MDS
2;tied;0.354849741298343;5765.2995777667065;147044.21997292154;-0.7490612137054493;150;cbow;WMD;MDS
3;spherical;0.3558741107176712;7142.892130777648;147088.33355369588;-0.7784972537178168;150;cbow;WMD;MDS
2;diag;0.35929660258548096;6601.278588667581;147984.1214288423;-0.7560136118346219;150;cbow;WMD;MDS
2;spherical;0.36177265059253066;6550.597249534304;148109.8988005199;-0.7628117809987159;150;cbow;WMD;MDS
14;full;0.354320607333989;8963.111538462344;135141.2561994854;-0.6424602634417199;200;cbow;WMD;MDS
13;full;0.3490328593423186;8913.47295124124;135178.39661233374;-0.6863353412817972;200;cbow;WMD;MDS
12;full;0.34996257498547223;8517.372151771247;135190.61268669812;-0.6124841820007266;200;cbow;WMD;MDS
11;full;0.34831973328358123;7993.2545969438615;135214.8619811748;-0.6424125876870134;200;cbow;WMD;MDS
9;full;0.3667228382133341;8821.78324771774;135223.14164861658;-0.6583549914811081;200;cbow;WMD;MDS
10;full;0.3500891432166972;8415.368630672274;135231.86990520966;-0.5904709686252638;200;cbow;WMD;MDS
14;diag;0.35552394967835316;9174.67616394618;135255.25891335838;-0.6510363313505639;200;cbow;WMD;MDS
14;spherical;0.3600427577521442;9440.602531723584;135296.59011281535;-0.6302912285119209;200;cbow;WMD;MDS
13;spherical;0.3425110114195027;8910.447676206395;135300.60730933608;-0.6818421607138733;200;cbow;WMD;MDS
8;full;0.37789981266498707;9082.543849274456;135312.27294569125;-0.6336875262787433;200;cbow;WMD;MDS
13;diag;0.360431259398978;9090.561857720462;135323.93330269292;-0.6597790088489617;200;cbow;WMD;MDS
14;tied;0.35510110248004517;9329.697411287232;135327.30406137666;-0.6738326137447535;200;cbow;WMD;MDS
12;spherical;0.3361265114706668;8736.744450106482;135369.61178209263;-0.7001480848225795;200;cbow;WMD;MDS
7;full;0.37119223231928195;8407.685854088624;135389.3032819269;-0.6609144046571275;200;cbow;WMD;MDS
11;spherical;0.33880509565640154;8773.92178069337;135392.7589720006;-0.69889844964563;200;cbow;WMD;MDS
10;spherical;0.33781884061099215;8850.852344944373;135393.93996412688;-0.7212370558655522;200;cbow;WMD;MDS
12;diag;0.3421275048305829;8805.629038601197;135404.79001392916;-0.7108272606937662;200;cbow;WMD;MDS
11;diag;0.3463232222242598;8781.183350787496;135419.48614689842;-0.688873491737174;200;cbow;WMD;MDS
13;tied;0.3601376562914689;9242.145205050145;135443.0560851207;-0.670700104084115;200;cbow;WMD;MDS
12;tied;0.35669645137835576;9279.62855365179;135485.88077457133;-0.6708013887855692;200;cbow;WMD;MDS
6;full;0.35311407714092446;7918.359707282259;135487.02349943953;-0.699645323833531;200;cbow;WMD;MDS
11;tied;0.3528829671112957;8969.02468141042;135496.07603445477;-0.6805703751169562;200;cbow;WMD;MDS
10;diag;0.3615588376953169;9019.764960587752;135498.5627403899;-0.7175572406719934;200;cbow;WMD;MDS
9;spherical;0.34982347872864594;9010.375235425849;135526.4441929021;-0.6731031095964557;200;cbow;WMD;MDS
10;tied;0.36404608496096774;9060.968203989429;135529.34936330217;-0.7004101384822473;200;cbow;WMD;MDS
9;diag;0.3657336984188033;9035.46523592829;135550.29455075727;-0.716456627945172;200;cbow;WMD;MDS
8;diag;0.37937981510284763;9243.604935728781;135580.98365542668;-0.7303597591462672;200;cbow;WMD;MDS
8;spherical;0.3783635096849551;9318.264147128075;135602.5840128891;-0.6902564210069887;200;cbow;WMD;MDS
9;tied;0.3746941216253506;9119.121937170446;135667.04761149042;-0.7025142282131729;200;cbow;WMD;MDS
5;full;0.36121648820953806;7714.138417974512;135668.0641850288;-0.7506587986101343;200;cbow;WMD;MDS
7;diag;0.38756957072279696;9346.366552388956;135732.52614818732;-0.7244602345681648;200;cbow;WMD;MDS
8;tied;0.3767247529807294;9291.24892841774;135748.70040138313;-0.6879659946144389;200;cbow;WMD;MDS
6;diag;0.36143709803676916;8288.867978009419;135794.89481007544;-0.7131041275875818;200;cbow;WMD;MDS
6;spherical;0.3610037776345218;8448.59473652763;135858.52667025168;-0.7308082905233478;200;cbow;WMD;MDS
7;spherical;0.39285818473142015;9612.504510580291;135876.3459834538;-0.6978091239712358;200;cbow;WMD;MDS
7;tied;0.39106678782112986;9576.620606053404;135886.9444881071;-0.6875062366979305;200;cbow;WMD;MDS
5;diag;0.38671513083732906;8813.831640601475;135931.46479612016;-0.7085275100064538;200;cbow;WMD;MDS
4;full;0.36902238676633675;7404.6503107814115;135935.8371999282;-0.7523335827703915;200;cbow;WMD;MDS
5;spherical;0.38454718495971174;8793.60541912946;136217.53304493995;-0.7137076617569948;200;cbow;WMD;MDS
6;tied;0.38131017762425673;9292.098350687069;136267.1968143318;-0.7216924926454997;200;cbow;WMD;MDS
4;diag;0.38903896279092964;7870.183334927773;136321.59554331691;-0.6872055494397731;200;cbow;WMD;MDS
4;tied;0.35069800918444066;7472.205772882579;136613.2163914036;-0.7495106836569806;200;cbow;WMD;MDS
5;tied;0.39252608766365343;9360.120410516427;136635.05122933834;-0.6944771411302075;200;cbow;WMD;MDS
3;full;0.38900519386238214;7537.27303052449;136855.60863539128;-0.7659075950625386;200;cbow;WMD;MDS
4;spherical;0.4055922791482687;8725.264841186416;137055.1675311208;-0.6825552822369091;200;cbow;WMD;MDS
3;diag;0.3941653982115649;7826.182408096303;137350.95089860455;-0.7956361589158242;200;cbow;WMD;MDS
3;spherical;0.34861145514005687;5843.974026022526;137540.03468977436;-0.7450933786754993;200;cbow;WMD;MDS
3;tied;0.387279995092267;7285.814322638413;137741.7845740143;-0.7261538937368806;200;cbow;WMD;MDS
2;full;0.3707032087098356;6259.86461736884;137955.15990776778;-0.7931137044223856;200;cbow;WMD;MDS
2;tied;0.3706228253790688;6193.201941867074;138120.98449407725;-0.7145837244888635;200;cbow;WMD;MDS
2;diag;0.35329244622136013;6110.568211804079;139236.3250777931;-0.7991904281659137;200;cbow;WMD;MDS
2;spherical;0.35928927043269254;6107.236528763408;139428.098045192;-0.8168612041922094;200;cbow;WMD;MDS
